x1,x2,x3,x4,t
6.218978,12.188942,8.121714,-2.950599,60.730000
6.842178,13.339223,8.730546,-1.812634,60.740000
7.518824,14.555892,9.489173,-0.512200,60.750000
8.249594,15.826535,10.421608,0.992499,60.760000
9.033606,17.131970,11.553128,2.751954,60.770000
9.867844,18.444650,12.908895,4.825461,60.780000
10.746492,19.727156,14.511819,7.279947,60.790000
11.660199,20.931084,16.379494,10.186760,60.800000
12.595352,21.996775,18.520194,13.615554,60.810000
13.533452,22.854493,20.928052,17.624533,60.820000
14.450758,23.427669,23.577924,22.246840,60.830000
15.318395,23.638731,26.420826,27.474001,60.840000
16.103141,23.417619,29.381277,33.238953,60.850000
16.769055,22.712349,32.358072,39.403076,60.860000
17.279995,21.500018,35.229822,45.752809,60.870000
17.602862,19.795784,37.865684,52.010833,60.880000
17.711186,17.656991,40.140266,57.863638,60.890000
17.588427,15.180333,41.950023,63.001962,60.900000
17.230337,12.491605,43.227405,67.165140,60.910000
16.645823,9.729883,43.949165,70.177780,60.920000
15.856096,7.029726,44.136778,71.969101,60.930000
14.892287,4.505551,43.849289,72.571217,60.940000
13.792033,2.241345,43.171000,72.099566,60.950000
12.595738,0.286948,42.197457,70.723390,60.960000
11.343120,-1.339783,41.022908,68.635049,60.970000
10.070506,-2.646896,39.731208,66.024663,60.980000
8.809061,-3.660599,38.390788,63.063094,60.990000
7.583919,-4.417699,37.053169,59.893204,61.000000
6.414069,-4.959343,35.754012,56.627582,61.010000
5.312757,-5.326495,34.515582,53.350444,61.020000
4.288200,-5.557075,33.349730,50.121635,61.030000
3.344437,-5.684463,32.260792,46.981319,61.040000
2.482189,-5.736977,31.248074,43.954455,61.050000
1.699656,-5.737964,30.307821,41.054689,61.060000
0.993212,-5.706246,29.434660,38.287495,61.070000
0.357980,-5.656711,28.622600,35.652625,61.080000
-0.211706,-5.600945,27.865689,33.145952,61.090000
-0.721939,-5.547827,27.158399,30.760829,61.100000
-1.178969,-5.504061,26.495830,28.489063,61.110000
-1.589002,-5.474628,25.873798,26.321620,61.120000
-1.958059,-5.463161,25.288842,24.249099,61.130000
-2.291881,-5.472258,24.738189,22.262069,61.140000
-2.595872,-5.503723,24.219692,20.351277,61.150000
-2.875062,-5.558771,23.731773,18.507780,61.160000
-3.134096,-5.638175,23.273352,16.723022,61.170000
-3.377234,-5.742392,22.843797,14.988855,61.180000
-3.608361,-5.871647,22.442867,13.297543,61.190000
-3.831008,-6.026001,22.070680,11.641731,61.200000
-4.048369,-6.205397,21.727677,10.014408,61.210000
-4.263323,-6.409684,21.414602,8.408857,61.220000
-4.478456,-6.638627,21.132486,6.818592,61.230000
-4.696084,-6.891907,20.882632,5.237304,61.240000
-4.918265,-7.169104,20.666613,3.658791,61.250000
-5.146817,-7.469668,20.486257,2.076896,61.260000
-5.383324,-7.792875,20.343648,0.485447,61.270000
-5.629140,-8.137786,20.241107,-1.121804,61.280000
-5.885388,-8.503176,20.181181,-2.751229,61.290000
-6.152950,-8.887466,20.166611,-4.409365,61.300000
-6.432456,-9.288644,20.200300,-6.102941,61.310000
-6.724256,-9.704177,20.285250,-7.838883,61.320000
-7.028402,-10.130920,20.424494,-9.624292,61.330000
-7.344604,-10.565024,20.620990,-11.466381,61.340000
-7.672197,-11.001853,20.877497,-13.372370,61.350000
-8.010099,-11.435911,21.196412,-15.349314,61.360000
-8.356762,-11.860794,21.579578,-17.403865,61.370000
-8.710132,-12.269181,22.028058,-19.541938,61.380000
-9.067611,-12.652863,22.541883,-21.768300,61.390000
-9.426028,-13.002852,23.119778,-24.086045,61.400000
-9.781626,-13.309552,23.758889,-26.496003,61.410000
-10.130075,-13.563024,24.454522,-28.996066,61.420000
-10.466509,-13.753348,25.199926,-31.580508,61.430000
-10.785599,-13.871074,25.986161,-34.239334,61.440000
-11.081666,-13.907737,26.802068,-36.957754,61.450000
-11.348840,-13.856440,27.634384,-39.715874,61.460000
-11.581249,-13.712419,28.468031,-42.488690,61.470000
-11.773255,-13.473574,29.286577,-45.246494,61.480000
-11.919698,-13.140871,30.072864,-47.955712,61.490000
-12.016165,-12.718587,30.809773,-50.580200,61.500000
-12.059227,-12.214321,31.481062,-53.082921,61.510000
-12.046659,-11.638765,32.072210,-55.427872,61.520000
-11.977597,-11.005229,32.571169,-57.582092,61.530000
-11.852625,-10.328956,32.968968,-59.517515,61.540000
-11.673782,-9.626292,33.260078,-61.212498,61.550000
-11.444485,-8.913801,33.442530,-62.652842,61.560000
-11.169380,-8.207398,33.517774,-63.832222,61.570000
-10.854119,-7.521594,33.490302,-64.752027,61.580000
-10.505109,-6.868922,33.367120,-65.420669,61.590000
-10.129226,-6.259546,33.157101,-65.852494,61.600000
-9.733536,-5.701104,32.870325,-66.066449,61.610000
-9.325039,-5.198721,32.517445,-66.084662,61.620000
-8.910441,-4.755194,32.109145,-65.931073,61.630000
-8.495975,-4.371278,31.655696,-65.630213,61.640000
-8.087267,-4.046041,31.166644,-65.206200,61.650000
-7.689255,-3.777240,30.650609,-64.681969,61.660000
-7.306143,-3.561688,30.115185,-64.078739,61.670000
-6.941400,-3.395594,29.566924,-63.415689,61.680000
-6.597788,-3.274846,29.011379,-62.709810,61.690000
-6.277408,-3.195249,28.453190,-61.975893,61.700000
-5.981766,-3.152712,27.896188,-61.226619,61.710000
-5.711846,-3.143379,27.343512,-60.472714,61.720000
-5.468186,-3.163726,26.797727,-59.723145,61.730000
-5.250957,-3.210611,26.260928,-58.985331,61.740000
-5.060034,-3.281311,25.734843,-58.265364,61.750000
-4.895064,-3.373522,25.220916,-57.568217,61.760000
-4.755531,-3.485353,24.720384,-56.897940,61.770000
-4.640805,-3.615304,24.234335,-56.257840,61.780000
-4.550193,-3.762240,23.763765,-55.650636,61.790000
-4.482974,-3.925357,23.309624,-55.078603,61.800000
-4.438436,-4.104146,22.872844,-54.543689,61.810000
-4.415897,-4.298362,22.454383,-54.047625,61.820000
-4.414730,-4.507983,22.055245,-53.592011,61.830000
-4.434373,-4.733176,21.676508,-53.178393,61.840000
-4.474343,-4.974263,21.319349,-52.808334,61.850000
-4.534238,-5.231684,20.985062,-52.483473,61.860000
-4.613741,-5.505961,20.675084,-52.205575,61.870000
-4.712617,-5.797662,20.391014,-51.976582,61.880000
-4.830709,-6.107360,20.134632,-51.798658,61.890000
-4.967928,-6.435588,19.907921,-51.674235,61.900000
-5.124238,-6.782795,19.713079,-51.606052,61.910000
-5.299646,-7.149289,19.552541,-51.597202,61.920000
-5.494176,-7.535176,19.428985,-51.651169,61.930000
-5.707849,-7.940291,19.345337,-51.771872,61.940000
-5.940651,-8.364122,19.304771,-51.963699,61.950000
-6.192501,-8.805715,19.310686,-52.231539,61.960000
-6.463208,-9.263583,19.366684,-52.580794,61.970000
-6.752430,-9.735592,19.476513,-53.017385,61.980000
-7.059618,-10.218855,19.643991,-53.547720,61.990000
-7.383956,-10.709609,19.872900,-54.178625,62.000000
-7.724307,-11.203109,20.166842,-54.917221,62.010000
-8.079133,-11.693530,20.529057,-55.770734,62.020000
-8.446435,-12.173889,20.962187,-56.746207,62.030000
-8.823685,-12.636020,21.468010,-57.850110,62.040000
-9.207757,-13.070598,22.047118,-59.087824,62.050000
-9.594886,-13.467243,22.698578,-60.462992,62.060000
-9.980635,-13.814727,23.419569,-61.976751,62.070000
-10.359889,-14.101293,24.205041,-63.626859,62.080000
-10.726896,-14.315100,25.047419,-65.406773,62.090000
-11.075341,-14.444791,25.936411,-67.304762,62.100000
-11.398482,-14.480170,26.858947,-69.303165,62.110000
-11.689330,-14.412942,27.799320,-71.377920,62.120000
-11.940899,-14.237462,28.739540,-73.498517,62.130000
-12.146484,-13.951426,29.659940,-75.628492,62.140000
-12.299984,-13.556390,30.539999,-77.726528,62.150000
-12.396226,-13.058069,31.359345,-79.748182,62.160000
-12.431274,-12.466321,32.098855,-81.648122,62.170000
-12.402694,-11.794791,32.741739,-83.382690,62.180000
-12.309738,-11.060242,33.274495,-84.912521,62.190000
-12.153438,-10.281601,33.687618,-86.204912,62.200000
-11.936589,-9.478851,33.975999,-87.235667,62.210000
-11.663624,-8.671859,34.138958,-87.990214,62.220000
-11.340398,-7.879292,34.179947,-88.463897,62.230000
-10.973886,-7.117710,34.105963,-88.661479,62.240000
-10.571847,-6.400913,33.926773,-88.595986,62.250000
-10.142466,-5.739577,33.654044,-88.287100,62.260000
-9.694008,-5.141165,33.300490,-87.759329,62.270000
-9.234514,-4.610080,32.879092,-87.040155,62.280000
-8.771540,-4.147985,32.402468,-86.158349,62.290000
-8.311970,-3.754248,31.882396,-85.142547,62.300000
-7.861879,-3.426429,31.329511,-84.020141,62.310000
-7.426464,-3.160770,30.753136,-82.816505,62.320000
-7.010025,-2.952649,30.161247,-81.554510,62.330000
-6.615989,-2.796967,29.560516,-80.254291,62.340000
-6.246959,-2.688475,28.956420,-78.933210,62.350000
-5.904797,-2.622023,28.353384,-77.605964,62.360000
-5.590707,-2.592739,27.754931,-76.284778,62.370000
-5.305335,-2.596158,27.163844,-74.979663,62.380000
-5.048864,-2.628294,26.582304,-73.698691,62.390000
-4.821105,-2.685679,26.012024,-72.448278,62.400000
-4.621581,-2.765371,25.454357,-71.233453,62.410000
-4.449607,-2.864943,24.910393,-70.058107,62.420000
-4.304355,-2.982454,24.381037,-68.925220,62.430000
-4.184914,-3.116415,23.867067,-67.837055,62.440000
-4.090339,-3.265750,23.369194,-66.795336,62.450000
-4.019688,-3.429753,22.888096,-65.801385,62.460000
-3.972061,-3.608045,22.424458,-64.856255,62.470000
-3.946619,-3.800533,21.979000,-63.960830,62.480000
-3.942608,-4.007375,21.552502,-63.115912,62.490000
-3.959371,-4.228939,21.145828,-62.322299,62.500000
-3.996356,-4.465768,20.759947,-61.580844,62.510000
-4.053125,-4.718549,20.395956,-60.892515,62.520000
-4.129351,-4.988080,20.055103,-60.258437,62.530000
-4.224817,-5.275233,19.738805,-59.679944,62.540000
-4.339415,-5.580924,19.448677,-59.158616,62.550000
-4.473131,-5.906072,19.186551,-58.696327,62.560000
-4.626041,-6.251560,18.954502,-58.295285,62.570000
-4.798295,-6.618185,18.754871,-57.958081,62.580000
-4.990094,-7.006603,18.590289,-57.687736,62.590000
-5.201679,-7.417269,18.463694,-57.487751,62.600000
-5.433293,-7.850357,18.378345,-57.362168,62.610000
-5.685158,-8.305672,18.337832,-57.315615,62.620000
-5.957434,-8.782552,18.346065,-57.353365,62.630000
-6.250177,-9.279748,18.407256,-57.481379,62.640000
-6.563282,-9.795295,18.525872,-57.706332,62.650000
-6.896430,-10.326370,18.706567,-58.035620,62.660000
-7.249013,-10.869135,18.954064,-58.477317,62.670000
-7.620063,-11.418593,19.273009,-59.040086,62.680000
-8.008164,-11.968433,19.667758,-59.732991,62.690000
-8.411369,-12.510915,20.142109,-60.565214,62.700000
-8.827103,-13.036787,20.698976,-61.545621,62.710000
-9.252085,-13.535275,21.339992,-62.682174,62.720000
-9.682248,-13.994164,22.065067,-63.981143,62.730000
-10.112690,-14.400002,22.871906,-65.446138,62.740000
-10.537646,-14.738466,23.755534,-67.076967,62.750000
-10.950519,-14.994884,24.707865,-68.868374,62.760000
-11.343952,-15.154955,25.717379,-70.808775,62.770000
-11.709981,-15.205610,26.768981,-72.879127,62.780000
-12.040254,-15.136005,27.844105,-75.052129,62.790000
-12.326334,-14.938538,28.921129,-77.291971,62.800000
-12.560057,-14.609802,29.976123,-79.554823,62.810000
-12.733945,-14.151335,30.983929,-81.790195,62.820000
-12.841640,-13.570052,31.919500,-83.943194,62.830000
-12.878306,-12.878245,32.759380,-85.957550,62.840000
-12.840980,-12.093107,33.483175,-87.779114,62.850000
-12.728819,-11.235795,34.074830,-89.359445,62.860000
-12.543213,-10.330119,34.523559,-90.659009,62.870000
-12.287752,-9.401007,34.824312,-91.649603,62.880000
-11.968047,-8.472923,34.977731,-92.315688,62.890000
-11.591420,-7.568437,34.989645,-92.654544,62.900000
-11.166506,-6.707071,34.870179,-92.675329,62.910000
-10.702796,-5.904535,34.632639,-92.397263,62.920000
-10.210171,-5.172372,34.292316,-91.847286,62.930000
-9.698471,-4.517976,33.865348,-91.057514,62.940000
-9.177111,-3.944918,33.367745,-90.062791,62.950000
-8.654789,-3.453479,32.814629,-88.898559,62.960000
-8.139267,-3.041297,32.219717,-87.599156,62.970000
-7.637243,-2.704040,31.595030,-86.196590,62.980000
-7.154299,-2.436045,30.950782,-84.719750,62.990000
-6.694902,-2.230883,30.295419,-83.194005,63.000000
-6.262465,-2.081821,29.635755,-81.641096,63.010000
-5.859438,-1.982184,28.977165,-80.079252,63.020000
-5.487415,-1.925621,28.323798,-78.523444,63.030000
-5.147257,-1.906281,27.678797,-76.985721,63.040000
-4.839214,-1.918923,27.044502,-75.475594,63.050000
-4.563048,-1.958966,26.422629,-74.000408,63.060000
-4.318138,-2.022505,25.814423,-72.565710,63.070000
-4.103584,-2.106292,25.220783,-71.175579,63.080000
-3.918291,-2.207697,24.642369,-69.832927,63.090000
-3.761049,-2.324666,24.079677,-68.539752,63.100000
-3.630590,-2.455663,23.533105,-67.297358,63.110000
-3.525645,-2.599617,23.003000,-66.106545,63.120000
-3.444984,-2.755866,22.489697,-64.967758,63.130000
-3.387450,-2.924112,21.993550,-63.881216,63.140000
-3.351982,-3.104367,21.514954,-62.847012,63.150000
-3.337633,-3.296916,21.054367,-61.865200,63.160000
-3.343589,-3.502276,20.612328,-60.935862,63.170000
-3.369168,-3.721166,20.189478,-60.059163,63.180000
-3.413833,-3.954473,19.786575,-59.235400,63.190000
-3.477188,-4.203225,19.404516,-58.465040,63.200000
-3.558979,-4.468569,19.044356,-57.748759,63.210000
-3.659090,-4.751737,18.707333,-57.087476,63.220000
-3.777535,-5.054028,18.394891,-56.482389,63.230000
-3.914455,-5.376776,18.108710,-55.935009,63.240000
-4.070102,-5.721314,17.850731,-55.447205,63.250000
-4.244831,-6.088943,17.623196,-55.021247,63.260000
-4.439084,-6.480877,17.428673,-54.659861,63.270000
-4.653368,-6.898195,17.270091,-54.366289,63.280000
-4.888238,-7.341765,17.150775,-54.144355,63.290000
-5.144263,-7.812166,17.074470,-53.998543,63.300000
-5.421996,-8.309582,17.045365,-53.934080,63.310000
-5.721930,-8.833685,17.068096,-53.957022,63.320000
-6.044451,-9.383486,17.147746,-54.074340,63.330000
-6.389774,-9.957174,17.289803,-54.293995,63.340000
-6.757875,-10.551928,17.500096,-54.624991,63.350000
-7.148406,-11.163705,17.784678,-55.077384,63.360000
-7.560599,-11.787032,18.149656,-55.662230,63.370000
-7.993162,-12.414783,18.600947,-56.391427,63.380000
-8.444159,-13.037983,19.143947,-57.277420,63.390000
-8.910887,-13.645660,19.783113,-58.332717,63.400000
-9.389757,-14.224772,20.521445,-59.569164,63.410000
-9.876184,-14.760259,21.359881,-60.996951,63.420000
-10.364493,-15.235263,22.296627,-62.623304,63.430000
-10.847877,-15.631564,23.326462,-64.450892,63.440000
-11.318403,-15.930267,24.440098,-66.476012,63.450000
-11.767099,-16.112764,25.623666,-68.686687,63.460000
-12.184140,-16.161944,26.858459,-71.060918,63.470000
-12.559135,-16.063593,28.121028,-73.565377,63.480000
-12.881529,-15.807865,29.383740,-76.154906,63.490000
-13.141102,-15.390655,30.615846,-78.773143,63.500000
-13.328540,-14.814669,31.785046,-81.354504,63.510000
-13.436027,-14.089992,32.859435,-83.827547,63.520000
-13.457805,-13.233994,33.809655,-86.119495,63.530000
-13.390642,-12.270508,34.610969,-88.161427,63.540000
-13.234133,-11.228324,35.244998,-89.893438,63.550000
-12.990812,-10.139165,35.700861,-91.269047,63.560000
-12.666040,-9.035416,35.975579,-92.258199,63.570000
-12.267691,-7.947889,36.073711,-92.848519,63.580000
-11.805666,-6.903925,36.006327,-93.044747,63.590000
-11.291301,-5.926003,35.789509,-92.866636,63.600000
-10.736722,-5.030985,35.442631,-92.345795,63.610000
-10.154227,-4.229950,34.986651,-91.522021,63.620000
-9.555729,-3.528549,34.442609,-90.439663,63.630000
-8.952313,-2.927717,33.830436,-89.144389,63.640000
-8.353904,-2.424588,33.168143,-87.680601,63.650000
-7.769066,-2.013475,32.471349,-86.089577,63.660000
-7.204911,-1.686803,31.753125,-84.408303,63.670000
-6.667093,-1.435935,31.024042,-82.668898,63.680000
-6.159883,-1.251831,30.292390,-80.898489,63.690000
-5.686288,-1.125566,29.564472,-79.119414,63.700000
-5.248199,-1.048689,28.844928,-77.349623,63.710000
-4.846557,-1.013460,28.137059,-75.603187,63.720000
-4.481516,-1.012984,27.443127,-73.890850,63.730000
-4.152604,-1.041266,26.764602,-72.220571,63.740000
-3.858864,-1.093209,26.102382,-70.598027,63.750000
-3.598991,-1.164581,25.456956,-69.027071,63.760000
-3.371437,-1.251947,24.828541,-67.510120,63.770000
-3.174514,-1.352600,24.217177,-66.048499,63.780000
-3.006466,-1.464480,23.622804,-64.642714,63.790000
-2.865538,-1.586098,23.045312,-63.292687,63.800000
-2.750023,-1.716459,22.484582,-61.997937,63.810000
-2.658304,-1.854995,21.940511,-60.757734,63.820000
-2.588884,-2.001507,21.413029,-59.571214,63.830000
-2.540401,-2.156108,20.902119,-58.437467,63.840000
-2.511650,-2.319182,20.407822,-57.355610,63.850000
-2.501588,-2.491341,19.930252,-56.324840,63.860000
-2.509338,-2.673399,19.469600,-55.344476,63.870000
-2.534193,-2.866341,19.026153,-54.413987,63.880000
-2.575616,-3.071304,18.600297,-53.533020,63.890000
-2.633234,-3.289560,18.192536,-52.701419,63.900000
-2.706838,-3.522503,17.803509,-51.919244,63.910000
-2.796376,-3.771632,17.434004,-51.186789,63.920000
-2.901948,-4.038547,17.084986,-50.504602,63.930000
-3.023802,-4.324931,16.757623,-49.873504,63.940000
-3.162326,-4.632538,16.453309,-49.294621,63.950000
-3.318039,-4.963178,16.173707,-48.769416,63.960000
-3.491588,-5.318694,15.920781,-48.299726,63.970000
-3.683731,-5.700930,15.696845,-47.887818,63.980000
-3.895331,-6.111699,15.504603,-47.536449,63.990000
-4.127334,-6.552725,15.347204,-47.248941,64.000000
-4.380756,-7.025581,15.228295,-47.029272,64.010000
-4.656655,-7.531603,15.152071,-46.882186,64.020000
-4.956099,-8.071775,15.123330,-46.813316,64.030000
-5.280126,-8.646598,15.147508,-46.829327,64.040000
-5.629693,-9.255918,15.230715,-46.938073,64.050000
-6.005610,-9.898717,15.379736,-47.148760,64.060000
-6.408463,-10.572872,15.601998,-47.472107,64.070000
-6.838515,-11.274868,15.905492,-47.920482,64.080000
-7.295589,-11.999484,16.298620,-48.507987,64.090000
-7.778932,-12.739446,16.789951,-49.250441,64.100000
-8.287057,-13.485082,17.387856,-50.165208,64.110000
-8.817569,-14.224001,18.100014,-51.270798,64.120000
-9.366980,-14.940846,18.932749,-52.586138,64.130000
-9.930522,-15.617180,19.890204,-54.129428,64.140000
-10.501984,-16.231583,20.973369,-55.916488,64.150000
-11.073573,-16.760049,22.178997,-57.958559,64.160000
-11.635861,-17.176769,23.498498,-60.259573,64.170000
-12.177822,-17.455351,24.916955,-62.813058,64.180000
-12.687004,-17.570514,26.412420,-65.598974,64.190000
-13.149872,-17.500179,27.955720,-68.580975,64.200000
-13.552329,-17.227807,29.510958,-71.704726,64.210000
-13.880406,-16.744716,31.036872,-74.897941,64.220000
-14.121099,-16.052013,32.489069,-78.072700,64.230000
-14.263273,-15.161781,33.823010,-81.130256,64.240000
-14.298540,-14.097176,34.997432,-83.968075,64.250000
-14.222009,-12.891266,35.977739,-86.488253,64.260000
-14.032791,-11.584671,36.738851,-88.606081,64.270000
-13.734179,-10.222294,37.267047,-90.257308,64.280000
-13.333485,-8.849623,37.560506,-91.402926,64.290000
-12.841538,-7.509168,37.628543,-92.030790,64.300000
-12.271913,-6.237528,37.489718,-92.154088,64.310000
-11.640007,-5.063428,37.169247,-91.807283,64.320000
-10.962066,-4.006851,36.696153,-91.040496,64.330000
-10.254269,-3.079163,36.100584,-89.913423,64.340000
-9.531957,-2.284021,35.411610,-88.489659,64.350000
-8.809038,-1.618755,34.655632,-86.832033,64.360000
-8.097603,-1.075953,33.855446,-84.999211,64.370000
-7.407719,-0.645018,33.029860,-83.043550,64.380000
-6.747391,-0.313541,32.193745,-81.010049,64.390000
-6.122640,-0.068421,31.358379,-78.936124,64.400000
-5.537666,0.103299,30.531944,-76.851947,64.410000
-4.995070,0.213848,29.720083,-74.781139,64.420000
-4.496093,0.274370,28.926445,-72.741621,64.430000
-4.040855,0.294736,28.153176,-70.746516,64.440000
-3.628594,0.283477,27.401328,-68.805004,64.450000
